"DATE","normalAvgTemp","normalAvgTempStd","normalMaxTemp","normalMaxTempStd","normalMinTemp","normalMinTempStd","normalMtdPrcp","normalMtdSnow","ELEVATION","STATION","Long","Lat","ZipCode","County","State","RadiusInMiles","BoundsWest","BoundsEast","BoundsNorth","BoundsSouth"
"04-03",36.4,7.8,47.3,10.3,25.4,7.8,0.3,0.7,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"04-04",36.8,7.8,47.7,10.4,25.8,7.7,0.41,0.9,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"04-05",37.2,7.7,48.2,10.4,26.2,7.6,0.52,1.1,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"04-06",37.7,7.7,48.7,10.4,26.6,7.5,0.62,1.2,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"04-07",38.1,7.6,49.2,10.5,27.1,7.4,0.73,1.4,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"04-08",38.6,7.6,49.7,10.5,27.5,7.4,0.83,1.6,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"04-09",39,7.6,50.2,10.5,27.9,7.3,0.94,1.7,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"04-10",39.5,7.6,50.7,10.6,28.3,7.3,1.06,1.8,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"04-11",40,7.5,51.2,10.6,28.7,7.2,1.17,2,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"04-12",40.4,7.5,51.8,10.6,29.1,7.2,1.28,2.1,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"04-13",40.9,7.5,52.3,10.7,29.5,7.1,1.4,2.2,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"04-14",41.4,7.5,52.8,10.7,29.9,7.1,1.51,2.4,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"04-15",41.8,7.5,53.3,10.7,30.3,7.1,1.63,2.5,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"04-16",42.3,7.5,53.9,10.7,30.7,7.1,1.73,2.6,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"04-17",42.8,7.5,54.4,10.8,31.1,7.1,1.84,2.7,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"04-18",43.2,7.5,54.9,10.8,31.5,7.1,1.96,2.8,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"04-19",43.7,7.5,55.4,10.8,31.9,7.1,2.07,2.9,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"04-20",44.2,7.5,56,10.8,32.4,7.1,2.17,2.9,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"04-21",44.6,7.5,56.5,10.8,32.8,7.1,2.28,3,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"04-22",45.1,7.5,57,10.8,33.2,7.1,2.39,3,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"04-23",45.5,7.5,57.5,10.8,33.6,7.2,2.5,3.1,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"04-24",46,7.5,58,10.8,34,7.2,2.61,3.1,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"04-25",46.4,7.5,58.5,10.8,34.3,7.2,2.71,3.2,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"04-26",46.9,7.5,59,10.8,34.7,7.2,2.82,3.2,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"04-27",47.3,7.5,59.5,10.7,35.1,7.2,2.93,3.2,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"04-28",47.7,7.5,59.9,10.7,35.5,7.3,3.04,3.3,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"04-29",48.1,7.5,60.4,10.7,35.9,7.3,3.15,3.3,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"04-30",48.6,7.4,60.8,10.6,36.3,7.3,3.26,3.3,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"05-01",49,7.4,61.3,10.6,36.6,7.3,0.1,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"05-02",49.4,7.4,61.7,10.6,37,7.3,0.2,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"05-03",49.8,7.4,62.1,10.5,37.4,7.3,0.31,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"05-04",50.1,7.4,62.5,10.5,37.7,7.3,0.41,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"05-05",50.5,7.4,62.9,10.4,38.1,7.3,0.51,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"05-06",50.9,7.3,63.3,10.4,38.5,7.3,0.62,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"05-07",51.3,7.3,63.7,10.3,38.8,7.3,0.73,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"05-08",51.6,7.3,64.1,10.3,39.2,7.3,0.83,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"05-09",52,7.3,64.4,10.2,39.5,7.3,0.93,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"05-10",52.3,7.3,64.8,10.2,39.9,7.3,1.04,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"05-11",52.6,7.3,65.1,10.2,40.2,7.4,1.14,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"05-12",53,7.3,65.4,10.1,40.5,7.4,1.24,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"05-13",53.3,7.3,65.7,10.1,40.9,7.4,1.34,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"05-14",53.6,7.4,66.1,10.1,41.2,7.5,1.44,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"05-15",53.9,7.4,66.4,10,41.5,7.5,1.54,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"05-16",54.3,7.4,66.7,10,41.9,7.5,1.64,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"05-17",54.6,7.4,66.9,10,42.2,7.5,1.74,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"05-18",54.9,7.4,67.2,10,42.5,7.5,1.84,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"05-19",55.2,7.4,67.5,9.9,42.8,7.6,1.95,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"05-20",55.5,7.4,67.8,9.9,43.2,7.6,2.05,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"05-21",55.8,7.4,68,9.9,43.5,7.6,2.17,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"05-22",56.1,7.4,68.3,9.8,43.8,7.6,2.28,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"05-23",56.4,7.4,68.6,9.8,44.1,7.6,2.39,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"05-24",56.6,7.4,68.8,9.7,44.5,7.6,2.51,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"05-25",56.9,7.4,69.1,9.7,44.8,7.6,2.62,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"05-26",57.2,7.4,69.4,9.7,45.1,7.6,2.74,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"05-27",57.5,7.4,69.6,9.6,45.4,7.5,2.85,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"05-28",57.8,7.3,69.9,9.6,45.8,7.5,2.97,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"05-29",58.1,7.3,70.1,9.5,46.1,7.5,3.09,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"05-30",58.4,7.3,70.4,9.5,46.4,7.5,3.21,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"05-31",58.7,7.2,70.7,9.4,46.7,7.5,3.33,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"06-01",59,7.2,70.9,9.4,47.1,7.5,0.14,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"06-02",59.3,7.2,71.2,9.3,47.4,7.5,0.27,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"06-03",59.6,7.2,71.5,9.3,47.7,7.5,0.41,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"06-04",59.9,7.1,71.7,9.2,48,7.5,0.54,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"06-05",60.2,7.1,72,9.1,48.4,7.4,0.68,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"06-06",60.5,7,72.3,9.1,48.7,7.4,0.81,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"06-07",60.8,7,72.5,9,49,7.4,0.94,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"06-08",61.1,6.9,72.8,8.9,49.3,7.4,1.08,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"06-09",61.4,6.9,73.1,8.8,49.7,7.3,1.21,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"06-10",61.7,6.8,73.4,8.7,50,7.3,1.35,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"06-11",62,6.7,73.7,8.6,50.3,7.2,1.48,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"06-12",62.3,6.7,74,8.5,50.6,7.2,1.62,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"06-13",62.6,6.6,74.2,8.4,50.9,7.2,1.76,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"06-14",62.9,6.6,74.5,8.4,51.2,7.1,1.9,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"06-15",63.2,6.5,74.8,8.3,51.5,7.1,2.05,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"06-16",63.5,6.4,75.1,8.2,51.8,7.1,2.2,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"06-17",63.8,6.4,75.4,8.1,52.1,7,2.35,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"06-18",64,6.3,75.7,8,52.4,7,2.5,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"06-19",64.3,6.3,75.9,7.9,52.7,6.9,2.65,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
"06-20",64.6,6.2,76.2,7.9,53,6.9,2.8,0,234.7,"USC00275868",-72.1811,43.3772,"03773","Sullivan County","NH",12,-72.271861,-72.111368,43.49333,43.25416
