County,CropTypes,Year,STATEFP,COUNTYFP,GEOID,ALAND,AWATER,Count
Placer,Rice,2013,6,61,6061,3644306246.0,246466620.0,66939
Placer,Tomatoes,2013,6,61,6061,3644306246.0,246466620.0,878
Placer,Walnuts,2013,6,61,6061,3644306246.0,246466620.0,4957
Plumas,Grapes,2013,6,63,6063,6612400910.0,156387636.0,30
Plumas,Other Hay/Non Alfalfa,2013,6,63,6063,6612400910.0,156387636.0,10244
Riverside,Almonds,2013,6,65,6065,18671212657.0,243883196.0,244
Riverside,Grapes,2013,6,65,6065,18671212657.0,243883196.0,34435
Riverside,Lettuce,2013,6,65,6065,18671212657.0,243883196.0,68
Riverside,Oranges,2013,6,65,6065,18671212657.0,243883196.0,4
Riverside,Other Hay/Non Alfalfa,2013,6,65,6065,18671212657.0,243883196.0,25813
Riverside,Tomatoes,2013,6,65,6065,18671212657.0,243883196.0,15
Sacramento,Almonds,2013,6,67,6067,2499983887.0,75425434.0,1522
Sacramento,Grapes,2013,6,67,6067,2499983887.0,75425434.0,107667
Sacramento,Oranges,2013,6,67,6067,2499983887.0,75425434.0,1
Sacramento,Other Hay/Non Alfalfa,2013,6,67,6067,2499983887.0,75425434.0,118033
Sacramento,Pistachios,2013,6,67,6067,2499983887.0,75425434.0,3
Sacramento,Rice,2013,6,67,6067,2499983887.0,75425434.0,31738
Sacramento,Tomatoes,2013,6,67,6067,2499983887.0,75425434.0,12289
Sacramento,Walnuts,2013,6,67,6067,2499983887.0,75425434.0,7703
San Benito,Almonds,2013,6,69,6069,3596591082.0,4719300.0,1091
San Benito,Grapes,2013,6,69,6069,3596591082.0,4719300.0,14517
San Benito,Other Hay/Non Alfalfa,2013,6,69,6069,3596591082.0,4719300.0,6144
San Benito,Pistachios,2013,6,69,6069,3596591082.0,4719300.0,20
San Benito,Rice,2013,6,69,6069,3596591082.0,4719300.0,211
San Benito,Strawberries,2013,6,69,6069,3596591082.0,4719300.0,123
San Benito,Tomatoes,2013,6,69,6069,3596591082.0,4719300.0,19236
San Benito,Walnuts,2013,6,69,6069,3596591082.0,4719300.0,882
San Bernardino,Almonds,2013,6,71,6071,51975576263.0,96414425.0,22
San Bernardino,Oranges,2013,6,71,6071,51975576263.0,96414425.0,191
San Bernardino,Other Hay/Non Alfalfa,2013,6,71,6071,51975576263.0,96414425.0,675
San Bernardino,Pistachios,2013,6,71,6071,51975576263.0,96414425.0,16
San Bernardino,Tomatoes,2013,6,71,6071,51975576263.0,96414425.0,1
San Bernardino,Walnuts,2013,6,71,6071,51975576263.0,96414425.0,4
San Diego,Other Hay/Non Alfalfa,2013,6,73,6073,10904373558.0,817404622.0,77
San Francisco,Grapes,2013,6,75,6075,121477743.0,479114582.0,130
San Joaquin,Almonds,2013,6,77,6077,3606127799.0,89109687.0,237085
San Joaquin,Grapes,2013,6,77,6077,3606127799.0,89109687.0,379067
San Joaquin,Lettuce,2013,6,77,6077,3606127799.0,89109687.0,1
San Joaquin,Oranges,2013,6,77,6077,3606127799.0,89109687.0,8
San Joaquin,Other Hay/Non Alfalfa,2013,6,77,6077,3606127799.0,89109687.0,59439
San Joaquin,Pistachios,2013,6,77,6077,3606127799.0,89109687.0,333
San Joaquin,Rice,2013,6,77,6077,3606127799.0,89109687.0,19134
San Joaquin,Tomatoes,2013,6,77,6077,3606127799.0,89109687.0,149346
San Joaquin,Walnuts,2013,6,77,6077,3606127799.0,89109687.0,310804
San Luis Obispo,Almonds,2013,6,79,6079,8548557892.0,815573121.0,1569
San Luis Obispo,Grapes,2013,6,79,6079,8548557892.0,815573121.0,174874
San Luis Obispo,Lettuce,2013,6,79,6079,8548557892.0,815573121.0,152
San Luis Obispo,Oranges,2013,6,79,6079,8548557892.0,815573121.0,62
San Luis Obispo,Other Hay/Non Alfalfa,2013,6,79,6079,8548557892.0,815573121.0,17342
San Luis Obispo,Pistachios,2013,6,79,6079,8548557892.0,815573121.0,942
San Luis Obispo,Rice,2013,6,79,6079,8548557892.0,815573121.0,6
San Luis Obispo,Strawberries,2013,6,79,6079,8548557892.0,815573121.0,16536
San Luis Obispo,Tomatoes,2013,6,79,6079,8548557892.0,815573121.0,1361
San Luis Obispo,Walnuts,2013,6,79,6079,8548557892.0,815573121.0,449
San Mateo,Grapes,2013,6,81,6081,1161957020.0,757114175.0,1385
San Mateo,Other Hay/Non Alfalfa,2013,6,81,6081,1161957020.0,757114175.0,137
San Mateo,Rice,2013,6,81,6081,1161957020.0,757114175.0,1258
Santa Barbara,Almonds,2013,6,83,6083,7084063392.0,2729751706.0,1764
Santa Barbara,Grapes,2013,6,83,6083,7084063392.0,2729751706.0,102225
Santa Barbara,Lettuce,2013,6,83,6083,7084063392.0,2729751706.0,505
Santa Barbara,Oranges,2013,6,83,6083,7084063392.0,2729751706.0,41
Santa Barbara,Other Hay/Non Alfalfa,2013,6,83,6083,7084063392.0,2729751706.0,891
Santa Barbara,Pistachios,2013,6,83,6083,7084063392.0,2729751706.0,1791
Santa Barbara,Rice,2013,6,83,6083,7084063392.0,2729751706.0,32
Santa Barbara,Strawberries,2013,6,83,6083,7084063392.0,2729751706.0,41352
Santa Barbara,Tomatoes,2013,6,83,6083,7084063392.0,2729751706.0,3800
Santa Barbara,Walnuts,2013,6,83,6083,7084063392.0,2729751706.0,65
Santa Clara,Almonds,2013,6,85,6085,3343890934.0,33595384.0,596
Santa Clara,Grapes,2013,6,85,6085,3343890934.0,33595384.0,10095
Santa Clara,Other Hay/Non Alfalfa,2013,6,85,6085,3343890934.0,33595384.0,2143
Santa Clara,Pistachios,2013,6,85,6085,3343890934.0,33595384.0,7
Santa Clara,Rice,2013,6,85,6085,3343890934.0,33595384.0,119
Santa Clara,Strawberries,2013,6,85,6085,3343890934.0,33595384.0,24
Santa Clara,Tomatoes,2013,6,85,6085,3343890934.0,33595384.0,12213
Santa Clara,Walnuts,2013,6,85,6085,3343890934.0,33595384.0,477
Santa Cruz,Almonds,2013,6,87,6087,1152794691.0,419743117.0,103
Santa Cruz,Grapes,2013,6,87,6087,1152794691.0,419743117.0,2220
Santa Cruz,Other Hay/Non Alfalfa,2013,6,87,6087,1152794691.0,419743117.0,553
Santa Cruz,Pistachios,2013,6,87,6087,1152794691.0,419743117.0,23
Santa Cruz,Rice,2013,6,87,6087,1152794691.0,419743117.0,316
Santa Cruz,Strawberries,2013,6,87,6087,1152794691.0,419743117.0,828
Santa Cruz,Tomatoes,2013,6,87,6087,1152794691.0,419743117.0,424
Santa Cruz,Walnuts,2013,6,87,6087,1152794691.0,419743117.0,203
Shasta,Almonds,2013,6,89,6089,9778407493.0,186302040.0,45
Shasta,Grapes,2013,6,89,6089,9778407493.0,186302040.0,139
Shasta,Other Hay/Non Alfalfa,2013,6,89,6089,9778407493.0,186302040.0,73735
Shasta,Pistachios,2013,6,89,6089,9778407493.0,186302040.0,9
Shasta,Rice,2013,6,89,6089,9778407493.0,186302040.0,389
Shasta,Strawberries,2013,6,89,6089,9778407493.0,186302040.0,3
Shasta,Walnuts,2013,6,89,6089,9778407493.0,186302040.0,1400
Sierra,Grapes,2013,6,91,6091,2468694583.0,23299110.0,22
Sierra,Other Hay/Non Alfalfa,2013,6,91,6091,2468694583.0,23299110.0,4382
Siskiyou,Other Hay/Non Alfalfa,2013,6,93,6093,16261933244.0,179149815.0,80795
Siskiyou,Strawberries,2013,6,93,6093,16261933244.0,179149815.0,6133
Siskiyou,Tomatoes,2013,6,93,6093,16261933244.0,179149815.0,3
Solano,Almonds,2013,6,95,6095,2128488719.0,218671901.0,21755
Solano,Grapes,2013,6,95,6095,2128488719.0,218671901.0,23633
Solano,Oranges,2013,6,95,6095,2128488719.0,218671901.0,4
Solano,Other Hay/Non Alfalfa,2013,6,95,6095,2128488719.0,218671901.0,62149
Solano,Pistachios,2013,6,95,6095,2128488719.0,218671901.0,40
Solano,Rice,2013,6,95,6095,2128488719.0,218671901.0,1942
Solano,Tomatoes,2013,6,95,6095,2128488719.0,218671901.0,45929
Solano,Walnuts,2013,6,95,6095,2128488719.0,218671901.0,34431
Sonoma,Almonds,2013,6,97,6097,4080764059.0,498182342.0,2
Sonoma,Grapes,2013,6,97,6097,4080764059.0,498182342.0,260713
Sonoma,Other Hay/Non Alfalfa,2013,6,97,6097,4080764059.0,498182342.0,40
Sonoma,Walnuts,2013,6,97,6097,4080764059.0,498182342.0,9
Stanislaus,Almonds,2013,6,99,6099,3874667416.0,46351766.0,662118
Stanislaus,Grapes,2013,6,99,6099,3874667416.0,46351766.0,36673
Stanislaus,Lettuce,2013,6,99,6099,3874667416.0,46351766.0,3
Stanislaus,Oranges,2013,6,99,6099,3874667416.0,46351766.0,30
Stanislaus,Other Hay/Non Alfalfa,2013,6,99,6099,3874667416.0,46351766.0,112859
Stanislaus,Pistachios,2013,6,99,6099,3874667416.0,46351766.0,2779
Stanislaus,Rice,2013,6,99,6099,3874667416.0,46351766.0,3599
Stanislaus,Strawberries,2013,6,99,6099,3874667416.0,46351766.0,5
Stanislaus,Tomatoes,2013,6,99,6099,3874667416.0,46351766.0,68482
Stanislaus,Walnuts,2013,6,99,6099,3874667416.0,46351766.0,114408
Sutter,Almonds,2013,6,101,6101,1560546528.0,15240591.0,29729
Sutter,Grapes,2013,6,101,6101,1560546528.0,15240591.0,7609
Sutter,Oranges,2013,6,101,6101,1560546528.0,15240591.0,27
Sutter,Other Hay/Non Alfalfa,2013,6,101,6101,1560546528.0,15240591.0,15066
Sutter,Pistachios,2013,6,101,6101,1560546528.0,15240591.0,3
Sutter,Rice,2013,6,101,6101,1560546528.0,15240591.0,531384
Sutter,Strawberries,2013,6,101,6101,1560546528.0,15240591.0,2
Sutter,Tomatoes,2013,6,101,6101,1560546528.0,15240591.0,49433
Sutter,Walnuts,2013,6,101,6101,1560546528.0,15240591.0,131750
Tehama,Almonds,2013,6,103,6103,7638228749.0,33767783.0,34237
Tehama,Grapes,2013,6,103,6103,7638228749.0,33767783.0,1004
Tehama,Oranges,2013,6,103,6103,7638228749.0,33767783.0,141
Tehama,Other Hay/Non Alfalfa,2013,6,103,6103,7638228749.0,33767783.0,41948
Tehama,Pistachios,2013,6,103,6103,7638228749.0,33767783.0,7150
Tehama,Rice,2013,6,103,6103,7638228749.0,33767783.0,1372
Tehama,Strawberries,2013,6,103,6103,7638228749.0,33767783.0,49
Tehama,Tomatoes,2013,6,103,6103,7638228749.0,33767783.0,47
Tehama,Walnuts,2013,6,103,6103,7638228749.0,33767783.0,101815
Trinity,Grapes,2013,6,105,6105,8234265082.0,73407950.0,77
Trinity,Other Hay/Non Alfalfa,2013,6,105,6105,8234265082.0,73407950.0,98
Tulare,Almonds,2013,6,107,6107,12494889125.0,37207487.0,299921
Tulare,Grapes,2013,6,107,6107,12494889125.0,37207487.0,257809
Tulare,Lettuce,2013,6,107,6107,12494889125.0,37207487.0,30
Tulare,Oranges,2013,6,107,6107,12494889125.0,37207487.0,422929
Tulare,Other Hay/Non Alfalfa,2013,6,107,6107,12494889125.0,37207487.0,9552
Tulare,Pistachios,2013,6,107,6107,12494889125.0,37207487.0,157504
Tulare,Rice,2013,6,107,6107,12494889125.0,37207487.0,9
Tulare,Tomatoes,2013,6,107,6107,12494889125.0,37207487.0,2997
Tulare,Walnuts,2013,6,107,6107,12494889125.0,37207487.0,198331
Tuolumne,Almonds,2013,6,109,6109,5752029633.0,138772442.0,11
Tuolumne,Grapes,2013,6,109,6109,5752029633.0,138772442.0,817
Tuolumne,Other Hay/Non Alfalfa,2013,6,109,6109,5752029633.0,138772442.0,29
Tuolumne,Pistachios,2013,6,109,6109,5752029633.0,138772442.0,3
Tuolumne,Tomatoes,2013,6,109,6109,5752029633.0,138772442.0,5
Tuolumne,Walnuts,2013,6,109,6109,5752029633.0,138772442.0,18
Ventura,Almonds,2013,6,111,6111,4771987962.0,947345370.0,761
Ventura,Grapes,2013,6,111,6111,4771987962.0,947345370.0,1174
Ventura,Oranges,2013,6,111,6111,4771987962.0,947345370.0,644
Ventura,Other Hay/Non Alfalfa,2013,6,111,6111,4771987962.0,947345370.0,39
Ventura,Pistachios,2013,6,111,6111,4771987962.0,947345370.0,211
Ventura,Rice,2013,6,111,6111,4771987962.0,947345370.0,1
Ventura,Strawberries,2013,6,111,6111,4771987962.0,947345370.0,5497
Ventura,Tomatoes,2013,6,111,6111,4771987962.0,947345370.0,994
Ventura,Walnuts,2013,6,111,6111,4771987962.0,947345370.0,10
Washoe,Other Hay/Non Alfalfa,2013,32,31,32031,16358779479.0,582737537.0,1
Yolo,Almonds,2013,6,113,6113,2628144759.0,22878428.0,79093
Yolo,Grapes,2013,6,113,6113,2628144759.0,22878428.0,82200
Yolo,Oranges,2013,6,113,6113,2628144759.0,22878428.0,2
Yolo,Other Hay/Non Alfalfa,2013,6,113,6113,2628144759.0,22878428.0,48928
Yolo,Pistachios,2013,6,113,6113,2628144759.0,22878428.0,1187
Yolo,Rice,2013,6,113,6113,2628144759.0,22878428.0,165048
Yolo,Strawberries,2013,6,113,6113,2628144759.0,22878428.0,6
Yolo,Tomatoes,2013,6,113,6113,2628144759.0,22878428.0,167224
Yolo,Walnuts,2013,6,113,6113,2628144759.0,22878428.0,62012
Yuba,Almonds,2013,6,115,6115,1636913845.0,31057995.0,9449
Yuba,Grapes,2013,6,115,6115,1636913845.0,31057995.0,1943
Yuba,Oranges,2013,6,115,6115,1636913845.0,31057995.0,11
Yuba,Other Hay/Non Alfalfa,2013,6,115,6115,1636913845.0,31057995.0,12737
Yuba,Pistachios,2013,6,115,6115,1636913845.0,31057995.0,5
Yuba,Rice,2013,6,115,6115,1636913845.0,31057995.0,173706
Yuba,Tomatoes,2013,6,115,6115,1636913845.0,31057995.0,2157
Yuba,Walnuts,2013,6,115,6115,1636913845.0,31057995.0,64762
Yuma,Lettuce,2013,4,27,4027,14280777606.0,13248642.0,1
Alameda,Almonds,2014,6,1,6001,1909614756.0,216907015.0,525
Alameda,Grapes,2014,6,1,6001,1909614756.0,216907015.0,2474
Alameda,Oranges,2014,6,1,6001,1909614756.0,216907015.0,3
Alameda,Other Hay/Non Alfalfa,2014,6,1,6001,1909614756.0,216907015.0,1231
Alameda,Pistachios,2014,6,1,6001,1909614756.0,216907015.0,7
Alameda,Rice,2014,6,1,6001,1909614756.0,216907015.0,7
Alameda,Strawberries,2014,6,1,6001,1909614756.0,216907015.0,3
Alameda,Tomatoes,2014,6,1,6001,1909614756.0,216907015.0,63
Alameda,Walnuts,2014,6,1,6001,1909614756.0,216907015.0,224
Alpine,Other Hay/Non Alfalfa,2014,6,3,6003,1912292608.0,12557304.0,2262
Amador,Almonds,2014,6,5,6005,1539933596.0,29470567.0,132
Amador,Grapes,2014,6,5,6005,1539933596.0,29470567.0,1172
Amador,Other Hay/Non Alfalfa,2014,6,5,6005,1539933596.0,29470567.0,4065
Amador,Pistachios,2014,6,5,6005,1539933596.0,29470567.0,6
Amador,Rice,2014,6,5,6005,1539933596.0,29470567.0,22
Amador,Tomatoes,2014,6,5,6005,1539933596.0,29470567.0,39
Amador,Walnuts,2014,6,5,6005,1539933596.0,29470567.0,780
Butte,Almonds,2014,6,7,6007,4238488156.0,105261063.0,200255
Butte,Grapes,2014,6,7,6007,4238488156.0,105261063.0,391
Butte,Oranges,2014,6,7,6007,4238488156.0,105261063.0,58
Butte,Other Hay/Non Alfalfa,2014,6,7,6007,4238488156.0,105261063.0,5977
Butte,Pistachios,2014,6,7,6007,4238488156.0,105261063.0,94
Butte,Rice,2014,6,7,6007,4238488156.0,105261063.0,384360
Butte,Tomatoes,2014,6,7,6007,4238488156.0,105261063.0,1215
Butte,Walnuts,2014,6,7,6007,4238488156.0,105261063.0,215899
Calaveras,Almonds,2014,6,9,6009,2641784992.0,43841871.0,86
Calaveras,Grapes,2014,6,9,6009,2641784992.0,43841871.0,530
Calaveras,Other Hay/Non Alfalfa,2014,6,9,6009,2641784992.0,43841871.0,191
Calaveras,Pistachios,2014,6,9,6009,2641784992.0,43841871.0,15
Calaveras,Rice,2014,6,9,6009,2641784992.0,43841871.0,1
Calaveras,Tomatoes,2014,6,9,6009,2641784992.0,43841871.0,7
Calaveras,Walnuts,2014,6,9,6009,2641784992.0,43841871.0,1821
Colusa,Almonds,2014,6,11,6011,2980332742.0,14608887.0,239012
Colusa,Grapes,2014,6,11,6011,2980332742.0,14608887.0,3652
Colusa,Oranges,2014,6,11,6011,2980332742.0,14608887.0,223
Colusa,Other Hay/Non Alfalfa,2014,6,11,6011,2980332742.0,14608887.0,8891
Colusa,Pistachios,2014,6,11,6011,2980332742.0,14608887.0,20322
Colusa,Rice,2014,6,11,6011,2980332742.0,14608887.0,522071
Colusa,Strawberries,2014,6,11,6011,2980332742.0,14608887.0,1
Colusa,Tomatoes,2014,6,11,6011,2980332742.0,14608887.0,73822
Colusa,Walnuts,2014,6,11,6011,2980332742.0,14608887.0,93903
Contra Costa,Almonds,2014,6,13,6013,1857229826.0,225285866.0,3442
Contra Costa,Grapes,2014,6,13,6013,1857229826.0,225285866.0,8975
Contra Costa,Oranges,2014,6,13,6013,1857229826.0,225285866.0,8
Contra Costa,Other Hay/Non Alfalfa,2014,6,13,6013,1857229826.0,225285866.0,15326
Contra Costa,Pistachios,2014,6,13,6013,1857229826.0,225285866.0,150
Contra Costa,Rice,2014,6,13,6013,1857229826.0,225285866.0,102
Contra Costa,Strawberries,2014,6,13,6013,1857229826.0,225285866.0,4
Contra Costa,Tomatoes,2014,6,13,6013,1857229826.0,225285866.0,7267
Contra Costa,Walnuts,2014,6,13,6013,1857229826.0,225285866.0,3499
Del Norte,Almonds,2014,6,15,6015,2606117982.0,578742642.0,3
Del Norte,Other Hay/Non Alfalfa,2014,6,15,6015,2606117982.0,578742642.0,763
Del Norte,Walnuts,2014,6,15,6015,2606117982.0,578742642.0,9
El Dorado,Almonds,2014,6,17,6017,4423299441.0,203342316.0,2
El Dorado,Grapes,2014,6,17,6017,4423299441.0,203342316.0,17
El Dorado,Oranges,2014,6,17,6017,4423299441.0,203342316.0,1
El Dorado,Other Hay/Non Alfalfa,2014,6,17,6017,4423299441.0,203342316.0,85
El Dorado,Pistachios,2014,6,17,6017,4423299441.0,203342316.0,1
El Dorado,Walnuts,2014,6,17,6017,4423299441.0,203342316.0,15
Esmeralda,Other Hay/Non Alfalfa,2014,32,9,32009,9277049964.0,18552010.0,3
Fresno,Almonds,2014,6,19,6019,15432139300.0,136609898.0,955534
Fresno,Grapes,2014,6,19,6019,15432139300.0,136609898.0,1042785
Fresno,Lettuce,2014,6,19,6019,15432139300.0,136609898.0,19703
Fresno,Oranges,2014,6,19,6019,15432139300.0,136609898.0,231585
Fresno,Other Hay/Non Alfalfa,2014,6,19,6019,15432139300.0,136609898.0,8144
Fresno,Pistachios,2014,6,19,6019,15432139300.0,136609898.0,222111
Fresno,Rice,2014,6,19,6019,15432139300.0,136609898.0,6432
Fresno,Strawberries,2014,6,19,6019,15432139300.0,136609898.0,17
Fresno,Tomatoes,2014,6,19,6019,15432139300.0,136609898.0,463575
Fresno,Walnuts,2014,6,19,6019,15432139300.0,136609898.0,114439
Glenn,Almonds,2014,6,21,6021,3403160291.0,33693350.0,228274
Glenn,Grapes,2014,6,21,6021,3403160291.0,33693350.0,482
Glenn,Oranges,2014,6,21,6021,3403160291.0,33693350.0,1977
Glenn,Other Hay/Non Alfalfa,2014,6,21,6021,3403160291.0,33693350.0,5777
Glenn,Pistachios,2014,6,21,6021,3403160291.0,33693350.0,5547
Glenn,Rice,2014,6,21,6021,3403160291.0,33693350.0,347167
Glenn,Tomatoes,2014,6,21,6021,3403160291.0,33693350.0,3435
Glenn,Walnuts,2014,6,21,6021,3403160291.0,33693350.0,146749
Humboldt,Almonds,2014,6,23,6023,9241426488.0,1253864712.0,39
Humboldt,Grapes,2014,6,23,6023,9241426488.0,1253864712.0,155
Humboldt,Other Hay/Non Alfalfa,2014,6,23,6023,9241426488.0,1253864712.0,112774
Humboldt,Pistachios,2014,6,23,6023,9241426488.0,1253864712.0,2
Humboldt,Rice,2014,6,23,6023,9241426488.0,1253864712.0,4
Humboldt,Walnuts,2014,6,23,6023,9241426488.0,1253864712.0,7
Imperial,Almonds,2014,6,25,6025,10814594615.0,790217372.0,1509
Imperial,Grapes,2014,6,25,6025,10814594615.0,790217372.0,1153
Imperial,Lettuce,2014,6,25,6025,10814594615.0,790217372.0,43999
Imperial,Other Hay/Non Alfalfa,2014,6,25,6025,10814594615.0,790217372.0,313144
Imperial,Tomatoes,2014,6,25,6025,10814594615.0,790217372.0,1
Inyo,Grapes,2014,6,27,6027,26410680788.0,76915743.0,4
Inyo,Oranges,2014,6,27,6027,26410680788.0,76915743.0,24
Inyo,Other Hay/Non Alfalfa,2014,6,27,6027,26410680788.0,76915743.0,1205
Inyo,Pistachios,2014,6,27,6027,26410680788.0,76915743.0,10
Inyo,Rice,2014,6,27,6027,26410680788.0,76915743.0,51
Inyo,Walnuts,2014,6,27,6027,26410680788.0,76915743.0,1
Kern,Almonds,2014,6,29,6029,21062540828.0,78680980.0,1012561
Kern,Grapes,2014,6,29,6029,21062540828.0,78680980.0,304674
Kern,Lettuce,2014,6,29,6029,21062540828.0,78680980.0,222
Kern,Oranges,2014,6,29,6029,21062540828.0,78680980.0,150142
Kern,Other Hay/Non Alfalfa,2014,6,29,6029,21062540828.0,78680980.0,1960
Kern,Pistachios,2014,6,29,6029,21062540828.0,78680980.0,316252
Kern,Rice,2014,6,29,6029,21062540828.0,78680980.0,375
Kern,Strawberries,2014,6,29,6029,21062540828.0,78680980.0,10
Kern,Tomatoes,2014,6,29,6029,21062540828.0,78680980.0,50252
Kern,Walnuts,2014,6,29,6029,21062540828.0,78680980.0,9024
Kings,Almonds,2014,6,31,6031,3600883803.0,3162664.0,138665
Kings,Grapes,2014,6,31,6031,3600883803.0,3162664.0,52947
Kings,Lettuce,2014,6,31,6031,3600883803.0,3162664.0,1219
Kings,Oranges,2014,6,31,6031,3600883803.0,3162664.0,2468
Kings,Other Hay/Non Alfalfa,2014,6,31,6031,3600883803.0,3162664.0,405
Kings,Pistachios,2014,6,31,6031,3600883803.0,3162664.0,150503
Kings,Rice,2014,6,31,6031,3600883803.0,3162664.0,1
Kings,Strawberries,2014,6,31,6031,3600883803.0,3162664.0,9
Kings,Tomatoes,2014,6,31,6031,3600883803.0,3162664.0,95649
Kings,Walnuts,2014,6,31,6031,3600883803.0,3162664.0,95032
Klamath,Other Hay/Non Alfalfa,2014,41,35,41035,15391639810.0,503686589.0,12
La Paz,Other Hay/Non Alfalfa,2014,4,12,4012,11645512187.0,36551630.0,5
Lake,Almonds,2014,6,33,6033,3254349190.0,188851723.0,314
Lake,Grapes,2014,6,33,6033,3254349190.0,188851723.0,6016
Lake,Oranges,2014,6,33,6033,3254349190.0,188851723.0,2
Lake,Other Hay/Non Alfalfa,2014,6,33,6033,3254349190.0,188851723.0,5980
Lake,Other Hay/Non Alfalfa,2014,41,37,41037,21078875998.0,568514572.0,8
Lake,Pistachios,2014,6,33,6033,3254349190.0,188851723.0,41
Lake,Rice,2014,6,33,6033,3254349190.0,188851723.0,95
Lake,Walnuts,2014,6,33,6033,3254349190.0,188851723.0,1764
Lassen,Grapes,2014,6,35,6035,11761615584.0,463426056.0,2
Lassen,Other Hay/Non Alfalfa,2014,6,35,6035,11761615584.0,463426056.0,125109
Lassen,Rice,2014,6,35,6035,11761615584.0,463426056.0,73
Lassen,Walnuts,2014,6,35,6035,11761615584.0,463426056.0,11
Los Angeles,Almonds,2014,6,37,6037,10511861492.0,1793485467.0,38
Los Angeles,Grapes,2014,6,37,6037,10511861492.0,1793485467.0,18
Los Angeles,Oranges,2014,6,37,6037,10511861492.0,1793485467.0,1
Los Angeles,Other Hay/Non Alfalfa,2014,6,37,6037,10511861492.0,1793485467.0,1857
Los Angeles,Pistachios,2014,6,37,6037,10511861492.0,1793485467.0,558
Los Angeles,Strawberries,2014,6,37,6037,10511861492.0,1793485467.0,938
Los Angeles,Tomatoes,2014,6,37,6037,10511861492.0,1793485467.0,7
Madera,Almonds,2014,6,39,6039,5534617472.0,42245931.0,484541
Madera,Grapes,2014,6,39,6039,5534617472.0,42245931.0,640213
Madera,Lettuce,2014,6,39,6039,5534617472.0,42245931.0,81
Madera,Oranges,2014,6,39,6039,5534617472.0,42245931.0,775
Madera,Other Hay/Non Alfalfa,2014,6,39,6039,5534617472.0,42245931.0,4608
Madera,Pistachios,2014,6,39,6039,5534617472.0,42245931.0,27841
Madera,Rice,2014,6,39,6039,5534617472.0,42245931.0,2
Madera,Strawberries,2014,6,39,6039,5534617472.0,42245931.0,2
Madera,Tomatoes,2014,6,39,6039,5534617472.0,42245931.0,26674
Madera,Walnuts,2014,6,39,6039,5534617472.0,42245931.0,3781
Marin,Almonds,2014,6,41,6041,1347950152.0,797055812.0,18
Marin,Grapes,2014,6,41,6041,1347950152.0,797055812.0,4724
Marin,Other Hay/Non Alfalfa,2014,6,41,6041,1347950152.0,797055812.0,309
Marin,Pistachios,2014,6,41,6041,1347950152.0,797055812.0,2
Marin,Rice,2014,6,41,6041,1347950152.0,797055812.0,15
Marin,Strawberries,2014,6,41,6041,1347950152.0,797055812.0,4
Marin,Walnuts,2014,6,41,6041,1347950152.0,797055812.0,52
Mariposa,Almonds,2014,6,43,6043,3752472150.0,36225644.0,326
Mariposa,Grapes,2014,6,43,6043,3752472150.0,36225644.0,401
Mariposa,Oranges,2014,6,43,6043,3752472150.0,36225644.0,9
Mariposa,Other Hay/Non Alfalfa,2014,6,43,6043,3752472150.0,36225644.0,41
Mariposa,Pistachios,2014,6,43,6043,3752472150.0,36225644.0,36
Mariposa,Walnuts,2014,6,43,6043,3752472150.0,36225644.0,9
Mendocino,Almonds,2014,6,45,6045,9081426663.0,962946206.0,447
Mendocino,Grapes,2014,6,45,6045,9081426663.0,962946206.0,10073
Mendocino,Oranges,2014,6,45,6045,9081426663.0,962946206.0,5
Mendocino,Other Hay/Non Alfalfa,2014,6,45,6045,9081426663.0,962946206.0,49845
Mendocino,Pistachios,2014,6,45,6045,9081426663.0,962946206.0,64
Mendocino,Rice,2014,6,45,6045,9081426663.0,962946206.0,20
